"Date","Price","Open","High","Low","Vol.","Change %"
"02/03/2007","22.39","22.39","22.39","22.39","","-6.08%"
"01/03/2007","23.84","23.84","23.84","23.84","","-2.45%"
"28/02/2007","24.44","24.44","24.44","24.44","","17.67%"
"27/02/2007","20.77","20.77","20.77","20.77","","5.65%"
"26/02/2007","19.66","19.66","19.66","19.66","","5.47%"
"23/02/2007","18.64","18.64","18.64","18.64","","-1.32%"
"22/02/2007","18.89","18.89","18.89","18.89","","-3.52%"
"21/02/2007","19.58","19.58","19.58","19.58","","2.94%"
"16/02/2007","19.02","19.02","19.02","19.02","","1.93%"
"15/02/2007","18.66","18.66","18.66","18.66","","-2.56%"
"14/02/2007","19.15","19.15","19.15","19.15","","-2.15%"
"13/02/2007","19.57","19.57","19.57","19.57","","3.71%"
"12/02/2007","18.87","18.87","18.87","18.87","","4.20%"
"09/02/2007","18.11","18.11","18.11","18.11","","-1.42%"
"08/02/2007","18.37","18.37","18.37","18.37","","-1.08%"
"07/02/2007","18.57","18.57","18.57","18.57","","-5.64%"
"06/02/2007","19.68","19.68","19.68","19.68","","-4.47%"
"05/02/2007","20.60","20.60","20.60","20.60","","2.49%"
"02/02/2007","20.10","20.10","20.10","20.10","","-4.29%"
"01/02/2007","21.00","21.00","21.00","21.00","","-1.78%"
"31/01/2007","21.38","21.38","21.38","21.38","","5.42%"
"30/01/2007","20.28","20.28","20.28","20.28","","-1.17%"
"29/01/2007","20.52","20.52","20.52","20.52","","1.68%"
"26/01/2007","20.18","20.18","20.18","20.18","","4.78%"
"25/01/2007","19.26","19.26","19.26","19.26","","0.31%"
"24/01/2007","19.20","19.20","19.20","19.20","","4.18%"
"23/01/2007","18.43","18.43","18.43","18.43","","1.94%"
"22/01/2007","18.08","18.08","18.08","18.08","","1.12%"
"19/01/2007","17.88","17.88","17.88","17.88","","-1.65%"
"18/01/2007","18.18","18.18","18.18","18.18","","-0.49%"
"17/01/2007","18.27","18.27","18.27","18.27","","-1.93%"
"16/01/2007","18.63","18.63","18.63","18.63","","0.43%"
"15/01/2007","18.55","18.55","18.55","18.55","","3.06%"
"12/01/2007","18.00","18.00","18.00","18.00","","-4.81%"
"11/01/2007","18.91","18.91","18.91","18.91","","-2.48%"
"10/01/2007","19.39","19.39","19.39","19.39","","-4.34%"
"09/01/2007","20.27","20.27","20.27","20.27","","-0.30%"
"08/01/2007","20.33","20.33","20.33","20.33","","-1.45%"
"05/01/2007","20.63","20.63","20.63","20.63","","-4.27%"
"04/01/2007","21.55","21.55","21.55","21.55","","3.81%"
"03/01/2007","20.76","20.76","20.76","20.76","","2.27%"
"02/01/2007","20.30","20.30","20.30","20.30","","2.84%"
"29/12/2006","19.74","19.74","19.74","19.74","","1.39%"
"28/12/2006","19.47","19.47","19.47","19.47","","0.05%"
"27/12/2006","19.46","19.46","19.46","19.46","","10.88%"
"22/12/2006","17.55","17.55","17.55","17.55","","-5.44%"
"21/12/2006","18.56","18.56","18.56","18.56","","-1.64%"
"20/12/2006","18.87","18.87","18.87","18.87","","-0.63%"
"19/12/2006","18.99","18.99","18.99","18.99","","9.39%"
"18/12/2006","17.36","17.36","17.36","17.36","","2.12%"
"15/12/2006","17.00","17.00","17.00","17.00","","0.59%"
"14/12/2006","16.90","16.90","16.90","16.90","","-2.71%"
"13/12/2006","17.37","17.37","17.37","17.37","","1.22%"
"12/12/2006","17.16","17.16","17.16","17.16","","-0.87%"
"11/12/2006","17.31","17.31","17.31","17.31","","2.00%"
"08/12/2006","16.97","16.97","16.97","16.97","","1.07%"
"07/12/2006","16.79","16.79","16.79","16.79","","0.30%"
"06/12/2006","16.74","16.74","16.74","16.74","","0.84%"
"05/12/2006","16.60","16.60","16.60","16.60","","-1.83%"
"04/12/2006","16.91","16.91","16.91","16.91","","1.81%"
"01/12/2006","16.61","16.61","16.61","16.61","","4.07%"
"30/11/2006","15.96","15.96","15.96","15.96","","-5.56%"
"29/11/2006","16.90","16.90","16.90","16.90","","-3.21%"
"28/11/2006","17.46","17.46","17.46","17.46","","5.43%"
"27/11/2006","16.56","16.56","16.56","16.56","","2.35%"
"24/11/2006","16.18","16.18","16.18","16.18","","0.50%"
"23/11/2006","16.10","16.10","16.10","16.10","","4.21%"
"22/11/2006","15.45","15.45","15.45","15.45","","-3.80%"
"21/11/2006","16.06","16.06","16.06","16.06","","-4.35%"
"20/11/2006","16.79","16.79","16.79","16.79","","5.07%"
"17/11/2006","15.98","15.98","15.98","15.98","","-1.54%"
"16/11/2006","16.23","16.23","16.23","16.23","","-0.06%"
"15/11/2006","16.24","16.24","16.24","16.24","","0.50%"
"14/11/2006","16.16","16.16","16.16","16.16","","-0.92%"
"13/11/2006","16.31","16.31","16.31","16.31","","1.05%"
"10/11/2006","16.14","16.14","16.14","16.14","","-0.62%"
"09/11/2006","16.24","16.24","16.24","16.24","","-1.75%"
"08/11/2006","16.53","16.53","16.53","16.53","","2.35%"
"07/11/2006","16.15","16.15","16.15","16.15","","4.13%"
"06/11/2006","15.51","15.51","15.51","15.51","","2.24%"
"03/11/2006","15.17","15.17","15.17","15.17","","0.07%"
"02/11/2006","15.16","15.16","15.16","15.16","","-0.52%"
"01/11/2006","15.24","15.24","15.24","15.24","","-2.50%"
"31/10/2006","15.63","15.63","15.63","15.63","","0.71%"
"27/10/2006","15.52","15.52","15.52","15.52","","3.33%"
"26/10/2006","15.02","15.02","15.02","15.02","","0.67%"
"25/10/2006","14.92","14.92","14.92","14.92","","-2.04%"
"24/10/2006","15.23","15.23","15.23","15.23","","-1.49%"
"23/10/2006","15.46","15.46","15.46","15.46","","-0.32%"
"20/10/2006","15.51","15.51","15.51","15.51","","-8.01%"
"19/10/2006","16.86","16.86","16.86","16.86","","-3.71%"
"18/10/2006","17.51","17.51","17.51","17.51","","-2.07%"
"17/10/2006","17.88","17.88","17.88","17.88","","-0.72%"
"16/10/2006","18.01","18.01","18.01","18.01","","2.50%"
"13/10/2006","17.57","17.57","17.57","17.57","","-0.23%"
"12/10/2006","17.61","17.61","17.61","17.61","","-1.51%"
"11/10/2006","17.88","17.88","17.88","17.88","","0.96%"
"10/10/2006","17.71","17.71","17.71","17.71","","-2.26%"
"09/10/2006","18.12","18.12","18.12","18.12","","5.53%"
"06/10/2006","17.17","17.17","17.17","17.17","","0.35%"
"05/10/2006","17.11","17.11","17.11","17.11","","6.34%"
"04/10/2006","16.09","16.09","16.09","16.09","","0.56%"
"03/10/2006","16.00","16.00","16.00","16.00","","1.27%"
"29/09/2006","15.80","15.80","15.80","15.80","","-1.43%"
"28/09/2006","16.03","16.03","16.03","16.03","","-1.78%"
"27/09/2006","16.32","16.32","16.32","16.32","","-4.28%"
"26/09/2006","17.05","17.05","17.05","17.05","","5.57%"
"25/09/2006","16.15","16.15","16.15","16.15","","0.81%"
"22/09/2006","16.02","16.02","16.02","16.02","","1.71%"
"21/09/2006","15.75","15.75","15.75","15.75","","2.47%"
"20/09/2006","15.37","15.37","15.37","15.37","","-0.39%"
"19/09/2006","15.43","15.43","15.43","15.43","","2.19%"
"18/09/2006","15.10","15.10","15.10","15.10","","0.20%"
"15/09/2006","15.07","15.07","15.07","15.07","","-0.07%"
"14/09/2006","15.08","15.08","15.08","15.08","","-2.39%"
"13/09/2006","15.45","15.45","15.45","15.45","","-4.81%"
"12/09/2006","16.23","16.23","16.23","16.23","","-4.53%"
"11/09/2006","17.00","17.00","17.00","17.00","","7.59%"
"08/09/2006","15.80","15.80","15.80","15.80","","-7.60%"
"07/09/2006","17.10","17.10","17.10","17.10","","0.29%"
"06/09/2006","17.05","17.05","17.05","17.05","","2.34%"
"05/09/2006","16.66","16.66","16.66","16.66","","1.71%"
"04/09/2006","16.38","16.38","16.38","16.38","","1.93%"
"01/09/2006","16.07","16.07","16.07","16.07","","1.64%"
"31/08/2006","15.81","15.81","15.81","15.81","","-0.82%"
"30/08/2006","15.94","15.94","15.94","15.94","","-7.11%"
"29/08/2006","17.16","17.16","17.16","17.16","","-3.00%"
"28/08/2006","17.69","17.69","17.69","17.69","","-0.79%"
"25/08/2006","17.83","17.83","17.83","17.83","","-1.76%"
"24/08/2006","18.15","18.15","18.15","18.15","","-1.41%"
"23/08/2006","18.41","18.41","18.41","18.41","","0.88%"
"22/08/2006","18.25","18.25","18.25","18.25","","0.27%"
"21/08/2006","18.20","18.20","18.20","18.20","","5.51%"
"18/08/2006","17.25","17.25","17.25","17.25","","-0.40%"
"17/08/2006","17.32","17.32","17.32","17.32","","1.76%"
"16/08/2006","17.02","17.02","17.02","17.02","","-1.45%"
"15/08/2006","17.27","17.27","17.27","17.27","","-0.35%"
"14/08/2006","17.33","17.33","17.33","17.33","","3.77%"
"11/08/2006","16.70","16.70","16.70","16.70","","-1.76%"
"10/08/2006","17.00","17.00","17.00","17.00","","1.37%"
"09/08/2006","16.77","16.77","16.77","16.77","","-4.17%"
"08/08/2006","17.50","17.50","17.50","17.50","","1.45%"
"07/08/2006","17.25","17.25","17.25","17.25","","-1.82%"
"04/08/2006","17.57","17.57","17.57","17.57","","0.51%"
"03/08/2006","17.48","17.48","17.48","17.48","","-1.19%"
"02/08/2006","17.69","17.69","17.69","17.69","","-1.45%"
"01/08/2006","17.95","17.95","17.95","17.95","","-1.37%"
"31/07/2006","18.20","18.20","18.20","18.20","","0.39%"
"28/07/2006","18.13","18.13","18.13","18.13","","-0.22%"
"27/07/2006","18.17","18.17","18.17","18.17","","-0.71%"
"26/07/2006","18.30","18.30","18.30","18.30","","-0.81%"
"25/07/2006","18.45","18.45","18.45","18.45","","-2.23%"
"24/07/2006","18.87","18.87","18.87","18.87","","0.75%"
"21/07/2006","18.73","18.73","18.73","18.73","","-1.37%"
"20/07/2006","18.99","18.99","18.99","18.99","","-6.36%"
"19/07/2006","20.28","20.28","20.28","20.28","","-2.03%"
"18/07/2006","20.70","20.70","20.70","20.70","","-1.05%"
"17/07/2006","20.92","20.92","20.92","20.92","","4.65%"
"14/07/2006","19.99","19.99","19.99","19.99","","4.60%"
"13/07/2006","19.11","19.11","19.11","19.11","","2.96%"
"12/07/2006","18.56","18.56","18.56","18.56","","-1.54%"
"11/07/2006","18.85","18.85","18.85","18.85","","-0.26%"
"10/07/2006","18.90","18.90","18.90","18.90","","-0.37%"
"07/07/2006","18.97","18.97","18.97","18.97","","-0.47%"
"06/07/2006","19.06","19.06","19.06","19.06","","-1.70%"
"05/07/2006","19.39","19.39","19.39","19.39","","-0.10%"
"04/07/2006","19.41","19.41","19.41","19.41","","-0.92%"
"03/07/2006","19.59","19.59","19.59","19.59","","1.40%"
"30/06/2006","19.32","19.32","19.32","19.32","","-4.40%"
"29/06/2006","20.21","20.21","20.21","20.21","","0.00%"
"28/06/2006","20.21","20.21","20.21","20.21","","0.85%"
"27/06/2006","20.04","20.04","20.04","20.04","","-0.84%"
"26/06/2006","20.21","20.21","20.21","20.21","","2.59%"
"23/06/2006","19.70","19.70","19.70","19.70","","-2.96%"
"22/06/2006","20.30","20.30","20.30","20.30","","-1.93%"
"21/06/2006","20.70","20.70","20.70","20.70","","-2.40%"
"20/06/2006","21.21","21.21","21.21","21.21","","1.48%"
"19/06/2006","20.90","20.90","20.90","20.90","","1.41%"
"16/06/2006","20.61","20.61","20.61","20.61","","-6.32%"
"15/06/2006","22.00","22.00","22.00","22.00","","-6.86%"
"14/06/2006","23.62","23.62","23.62","23.62","","-0.46%"
"13/06/2006","23.73","23.73","23.73","23.73","","7.18%"
"12/06/2006","22.14","22.14","22.14","22.14","","-0.67%"
"09/06/2006","22.29","22.29","22.29","22.29","","-2.79%"
"08/06/2006","22.93","22.93","22.93","22.93","","6.11%"
"07/06/2006","21.61","21.61","21.61","21.61","","1.22%"
"06/06/2006","21.35","21.35","21.35","21.35","","0.90%"
"05/06/2006","21.16","21.16","21.16","21.16","","0.47%"
"02/06/2006","21.06","21.06","21.06","21.06","","-7.06%"
"01/06/2006","22.66","22.66","22.66","22.66","","5.44%"
"30/05/2006","21.49","21.49","21.49","21.49","","3.17%"
"29/05/2006","20.83","20.83","20.83","20.83","","0.05%"
"26/05/2006","20.82","20.82","20.82","20.82","","-6.68%"
"25/05/2006","22.31","22.31","22.31","22.31","","8.67%"
"24/05/2006","20.53","20.53","20.53","20.53","","-0.87%"
"23/05/2006","20.71","20.71","20.71","20.71","","-5.30%"
"22/05/2006","21.87","21.87","21.87","21.87","","16.45%"
"19/05/2006","18.78","18.78","18.78","18.78","","-3.00%"
"18/05/2006","19.36","19.36","19.36","19.36","","8.76%"
"17/05/2006","17.80","17.80","17.80","17.80","","-4.25%"
"16/05/2006","18.59","18.59","18.59","18.59","","-1.06%"
"15/05/2006","18.79","18.79","18.79","18.79","","10.01%"
"12/05/2006","17.08","17.08","17.08","17.08","","2.77%"
"11/05/2006","16.62","16.62","16.62","16.62","","-3.88%"
"10/05/2006","17.29","17.29","17.29","17.29","","-0.29%"
"09/05/2006","17.34","17.34","17.34","17.34","","0.52%"
"08/05/2006","17.25","17.25","17.25","17.25","","5.05%"
"04/05/2006","16.42","16.42","16.42","16.42","","0.86%"
"03/05/2006","16.28","16.28","16.28","16.28","","2.58%"
"02/05/2006","15.87","15.87","15.87","15.87","","3.86%"
"28/04/2006","15.28","15.28","15.28","15.28","","-2.80%"
"27/04/2006","15.72","15.72","15.72","15.72","","0.06%"
"26/04/2006","15.71","15.71","15.71","15.71","","-7.70%"
"25/04/2006","17.02","17.02","17.02","17.02","","4.80%"
"24/04/2006","16.24","16.24","16.24","16.24","","3.84%"
"21/04/2006","15.64","15.64","15.64","15.64","","2.29%"
"20/04/2006","15.29","15.29","15.29","15.29","","-2.49%"
"19/04/2006","15.68","15.68","15.68","15.68","","0.97%"
"18/04/2006","15.53","15.53","15.53","15.53","","5.79%"
"13/04/2006","14.68","14.68","14.68","14.68","","-5.96%"
"12/04/2006","15.61","15.61","15.61","15.61","","-1.95%"
"11/04/2006","15.92","15.92","15.92","15.92","","0.76%"
"10/04/2006","15.80","15.80","15.80","15.80","","3.20%"
"07/04/2006","15.31","15.31","15.31","15.31","","1.46%"
"06/04/2006","15.09","15.09","15.09","15.09","","-1.95%"
"04/04/2006","15.39","15.39","15.39","15.39","","0.52%"
"03/04/2006","15.31","15.31","15.31","15.31","","-0.78%"
"31/03/2006","15.43","15.43","15.43","15.43","","1.45%"
"30/03/2006","15.21","15.21","15.21","15.21","","0.60%"
"29/03/2006","15.12","15.12","15.12","15.12","","0.73%"
"28/03/2006","15.01","15.01","15.01","15.01","","2.46%"
"27/03/2006","14.65","14.65","14.65","14.65","","2.02%"
"24/03/2006","14.36","14.36","14.36","14.36","","-1.58%"
"23/03/2006","14.59","14.59","14.59","14.59","","-3.44%"
"22/03/2006","15.11","15.11","15.11","15.11","","5.59%"
"21/03/2006","14.31","14.31","14.31","14.31","","0.85%"
"20/03/2006","14.19","14.19","14.19","14.19","","-0.28%"
"17/03/2006","14.23","14.23","14.23","14.23","","0.71%"
"16/03/2006","14.13","14.13","14.13","14.13","","-0.35%"
"15/03/2006","14.18","14.18","14.18","14.18","","-2.34%"
"14/03/2006","14.52","14.52","14.52","14.52","","0.28%"
"13/03/2006","14.48","14.48","14.48","14.48","","0.14%"
"10/03/2006","14.46","14.46","14.46","14.46","","-3.73%"
"09/03/2006","15.02","15.02","15.02","15.02","","-4.45%"
"08/03/2006","15.72","15.72","15.72","15.72","","-2.36%"
"07/03/2006","16.10","16.10","16.10","16.10","","1.32%"
"06/03/2006","15.89","15.89","15.89","15.89","","4.61%"
"03/03/2006","15.19","15.19","15.19","15.19","","-2.63%"
"02/03/2006","15.60","15.60","15.60","15.60","","-3.82%"
"01/03/2006","16.22","16.22","16.22","16.22","","-0.43%"
"28/02/2006","16.29","16.29","16.29","16.29","","0.43%"
"27/02/2006","16.22","16.22","16.22","16.22","","5.05%"
"24/02/2006","15.44","15.44","15.44","15.44","","-3.68%"
"23/02/2006","16.03","16.03","16.03","16.03","","-4.58%"
"22/02/2006","16.80","16.80","16.80","16.80","","-0.41%"
"21/02/2006","16.87","16.87","16.87","16.87","","1.32%"
"20/02/2006","16.65","16.65","16.65","16.65","","4.39%"
"17/02/2006","15.95","15.95","15.95","15.95","","-0.37%"
"16/02/2006","16.01","16.01","16.01","16.01","","0.50%"
"15/02/2006","15.93","15.93","15.93","15.93","","-0.87%"
"14/02/2006","16.07","16.07","16.07","16.07","","-0.74%"
"13/02/2006","16.19","16.19","16.19","16.19","","0.43%"
"10/02/2006","16.12","16.12","16.12","16.12","","-0.25%"
"09/02/2006","16.16","16.16","16.16","16.16","","-1.40%"
"08/02/2006","16.39","16.39","16.39","16.39","","2.44%"
"07/02/2006","16.00","16.00","16.00","16.00","","-1.90%"
"06/02/2006","16.31","16.31","16.31","16.31","","2.71%"
"03/02/2006","15.88","15.88","15.88","15.88","","-0.06%"
"02/02/2006","15.89","15.89","15.89","15.89","","0.89%"
"01/02/2006","15.75","15.75","15.75","15.75","","8.77%"
"27/01/2006","14.48","14.48","14.48","14.48","","-1.03%"
"26/01/2006","14.63","14.63","14.63","14.63","","3.25%"
"25/01/2006","14.17","14.17","14.17","14.17","","-0.35%"
"24/01/2006","14.22","14.22","14.22","14.22","","-6.39%"
"23/01/2006","15.19","15.19","15.19","15.19","","11.36%"
"20/01/2006","13.64","13.64","13.64","13.64","","-3.88%"
"19/01/2006","14.19","14.19","14.19","14.19","","-10.47%"
"18/01/2006","15.85","15.85","15.85","15.85","","1.15%"
"17/01/2006","15.67","15.67","15.67","15.67","","1.82%"
"16/01/2006","15.39","15.39","15.39","15.39","","0.92%"
"13/01/2006","15.25","15.25","15.25","15.25","","-1.10%"
"12/01/2006","15.42","15.42","15.42","15.42","","0.59%"
"11/01/2006","15.33","15.33","15.33","15.33","","-1.16%"
"10/01/2006","15.51","15.51","15.51","15.51","","2.44%"
"09/01/2006","15.14","15.14","15.14","15.14","","1.20%"
"06/01/2006","14.96","14.96","14.96","14.96","","-2.48%"
"05/01/2006","15.34","15.34","15.34","15.34","","-2.60%"
"04/01/2006","15.75","15.75","15.75","15.75","","-2.48%"
"03/01/2006","16.15","16.15","16.15","16.15","","3.93%"
"30/12/2005","15.54","15.54","15.54","15.54","","4.65%"
"29/12/2005","14.85","14.85","14.85","14.85","","1.50%"
"28/12/2005","14.63","14.63","14.63","14.63","","11.25%"
"23/12/2005","13.15","13.15","13.15","13.15","","-3.66%"
"22/12/2005","13.65","13.65","13.65","13.65","","-3.81%"
"21/12/2005","14.19","14.19","14.19","14.19","","0.64%"
"20/12/2005","14.10","14.10","14.10","14.10","","0.57%"
"19/12/2005","14.02","14.02","14.02","14.02","","0.00%"
"16/12/2005","14.02","14.02","14.02","14.02","","0.21%"
"15/12/2005","13.99","13.99","13.99","13.99","","-2.78%"
"14/12/2005","14.39","14.39","14.39","14.39","","-2.57%"
"13/12/2005","14.77","14.77","14.77","14.77","","1.44%"
"12/12/2005","14.56","14.56","14.56","14.56","","2.82%"
"09/12/2005","14.16","14.16","14.16","14.16","","-3.48%"
"08/12/2005","14.67","14.67","14.67","14.67","","5.46%"
"07/12/2005","13.91","13.91","13.91","13.91","","-3.00%"
"06/12/2005","14.34","14.34","14.34","14.34","","5.44%"
"05/12/2005","13.60","13.60","13.60","13.60","","2.80%"
"02/12/2005","13.23","13.23","13.23","13.23","","-4.13%"
"01/12/2005","13.80","13.80","13.80","13.80","","-5.93%"
"30/11/2005","14.67","14.67","14.67","14.67","","1.03%"
"29/11/2005","14.52","14.52","14.52","14.52","","3.05%"
"28/11/2005","14.09","14.09","14.09","14.09","","2.55%"
"25/11/2005","13.74","13.74","13.74","13.74","","-6.34%"
"24/11/2005","14.67","14.67","14.67","14.67","","0.55%"
"23/11/2005","14.59","14.59","14.59","14.59","","-3.19%"
"22/11/2005","15.07","15.07","15.07","15.07","","-5.10%"
"21/11/2005","15.88","15.88","15.88","15.88","","3.52%"
"18/11/2005","15.34","15.34","15.34","15.34","","-1.98%"
"17/11/2005","15.65","15.65","15.65","15.65","","-2.61%"
"16/11/2005","16.07","16.07","16.07","16.07","","-2.84%"
"15/11/2005","16.54","16.54","16.54","16.54","","-1.43%"
"14/11/2005","16.78","16.78","16.78","16.78","","4.22%"
"11/11/2005","16.10","16.10","16.10","16.10","","-3.19%"
"10/11/2005","16.63","16.63","16.63","16.63","","-2.35%"
"09/11/2005","17.03","17.03","17.03","17.03","","-5.02%"
"08/11/2005","17.93","17.93","17.93","17.93","","-6.17%"
"07/11/2005","19.11","19.11","19.11","19.11","","11.17%"
"04/11/2005","17.19","17.19","17.19","17.19","","-0.35%"
"03/11/2005","17.25","17.25","17.25","17.25","","-0.06%"
"02/11/2005","17.26","17.26","17.26","17.26","","-5.22%"
"01/11/2005","18.21","18.21","18.21","18.21","","-5.45%"
"31/10/2005","19.26","19.26","19.26","19.26","","-6.82%"
"28/10/2005","20.67","20.67","20.67","20.67","","9.66%"
"27/10/2005","18.85","18.85","18.85","18.85","","1.24%"
"26/10/2005","18.62","18.62","18.62","18.62","","0.65%"
"25/10/2005","18.50","18.50","18.50","18.50","","4.70%"
"24/10/2005","17.67","17.67","17.67","17.67","","9.75%"
"21/10/2005","16.10","16.10","16.10","16.10","","-6.18%"
"20/10/2005","17.16","17.16","17.16","17.16","","-3.32%"
"19/10/2005","17.75","17.75","17.75","17.75","","8.30%"
"18/10/2005","16.39","16.39","16.39","16.39","","-2.73%"
"17/10/2005","16.85","16.85","16.85","16.85","","3.31%"
"14/10/2005","16.31","16.31","16.31","16.31","","3.42%"
"13/10/2005","15.77","15.77","15.77","15.77","","-4.54%"
"12/10/2005","16.52","16.52","16.52","16.52","","8.33%"
"10/10/2005","15.25","15.25","15.25","15.25","","-0.46%"
"07/10/2005","15.32","15.32","15.32","15.32","","-5.02%"
"06/10/2005","16.13","16.13","16.13","16.13","","11.24%"
"05/10/2005","14.50","14.50","14.50","14.50","","4.39%"
"04/10/2005","13.89","13.89","13.89","13.89","","-0.50%"
"03/10/2005","13.96","13.96","13.96","13.96","","2.05%"
"30/09/2005","13.68","13.68","13.68","13.68","","-2.56%"
"29/09/2005","14.04","14.04","14.04","14.04","","0.36%"
"28/09/2005","13.99","13.99","13.99","13.99","","-0.71%"
"27/09/2005","14.09","14.09","14.09","14.09","","0.71%"
"26/09/2005","13.99","13.99","13.99","13.99","","-0.64%"
"23/09/2005","14.08","14.08","14.08","14.08","","-0.14%"
"22/09/2005","14.10","14.10","14.10","14.10","","2.92%"
"21/09/2005","13.70","13.70","13.70","13.70","","-1.08%"
"20/09/2005","13.85","13.85","13.85","13.85","","0.65%"
"16/09/2005","13.76","13.76","13.76","13.76","","-2.13%"
"15/09/2005","14.06","14.06","14.06","14.06","","-2.77%"
"14/09/2005","14.46","14.46","14.46","14.46","","1.33%"
"13/09/2005","14.27","14.27","14.27","14.27","","3.41%"
"12/09/2005","13.80","13.80","13.80","13.80","","0.15%"
"09/09/2005","13.78","13.78","13.78","13.78","","-4.64%"
"08/09/2005","14.45","14.45","14.45","14.45","","-0.28%"
"07/09/2005","14.49","14.49","14.49","14.49","","-2.82%"
"06/09/2005","14.91","14.91","14.91","14.91","","-0.27%"
"05/09/2005","14.95","14.95","14.95","14.95","","0.81%"
"02/09/2005","14.83","14.83","14.83","14.83","","-5.42%"
"01/09/2005","15.68","15.68","15.68","15.68","","-4.74%"
"31/08/2005","16.46","16.46","16.46","16.46","","-2.49%"
"30/08/2005","16.88","16.88","16.88","16.88","","-4.04%"
"29/08/2005","17.59","17.59","17.59","17.59","","11.61%"
"26/08/2005","15.76","15.76","15.76","15.76","","-3.37%"
"25/08/2005","16.31","16.31","16.31","16.31","","-0.67%"
"24/08/2005","16.42","16.42","16.42","16.42","","1.48%"
"23/08/2005","16.18","16.18","16.18","16.18","","4.79%"
"22/08/2005","15.44","15.44","15.44","15.44","","2.59%"
"19/08/2005","15.05","15.05","15.05","15.05","","-4.08%"
"18/08/2005","15.69","15.69","15.69","15.69","","16.65%"
"17/08/2005","13.45","13.45","13.45","13.45","","1.05%"
"16/08/2005","13.31","13.31","13.31","13.31","","2.86%"
"15/08/2005","12.94","12.94","12.94","12.94","","5.12%"
"12/08/2005","12.31","12.31","12.31","12.31","","-0.81%"
"11/08/2005","12.41","12.41","12.41","12.41","","3.24%"
"10/08/2005","12.02","12.02","12.02","12.02","","-5.43%"
"09/08/2005","12.71","12.71","12.71","12.71","","0.79%"
"08/08/2005","12.61","12.61","12.61","12.61","","-0.08%"
"05/08/2005","12.62","12.62","12.62","12.62","","3.95%"
"04/08/2005","12.14","12.14","12.14","12.14","","-0.49%"
"03/08/2005","12.20","12.20","12.20","12.20","","0.16%"
"02/08/2005","12.18","12.18","12.18","12.18","","-1.62%"
"01/08/2005","12.38","12.38","12.38","12.38","","3.69%"
"29/07/2005","11.94","11.94","11.94","11.94","","-1.32%"
"28/07/2005","12.10","12.10","12.10","12.10","","3.68%"
"27/07/2005","11.67","11.67","11.67","11.67","","-0.93%"
"26/07/2005","11.78","11.78","11.78","11.78","","1.55%"
"25/07/2005","11.60","11.60","11.60","11.60","","3.76%"
"22/07/2005","11.18","11.18","11.18","11.18","","-8.13%"
"21/07/2005","12.17","12.17","12.17","12.17","","-10.12%"
"20/07/2005","13.54","13.54","13.54","13.54","","-1.53%"
"19/07/2005","13.75","13.75","13.75","13.75","","-1.57%"
"18/07/2005","13.97","13.97","13.97","13.97","","4.80%"
"15/07/2005","13.33","13.33","13.33","13.33","","6.47%"
"14/07/2005","12.52","12.52","12.52","12.52","","2.79%"
"13/07/2005","12.18","12.18","12.18","12.18","","0.33%"
"12/07/2005","12.14","12.14","12.14","12.14","","1.00%"
"11/07/2005","12.02","12.02","12.02","12.02","","-3.14%"
"08/07/2005","12.41","12.41","12.41","12.41","","4.81%"
"07/07/2005","11.84","11.84","11.84","11.84","","6.76%"
"06/07/2005","11.09","11.09","11.09","11.09","","-2.89%"
"05/07/2005","11.42","11.42","11.42","11.42","","-1.30%"
"04/07/2005","11.57","11.57","11.57","11.57","","-1.28%"
"30/06/2005","11.72","11.72","11.72","11.72","","1.65%"
"29/06/2005","11.53","11.53","11.53","11.53","","-5.26%"
"28/06/2005","12.17","12.17","12.17","12.17","","-2.87%"
"27/06/2005","12.53","12.53","12.53","12.53","","6.01%"
"24/06/2005","11.82","11.82","11.82","11.82","","-0.59%"
"23/06/2005","11.89","11.89","11.89","11.89","","4.30%"
"22/06/2005","11.40","11.40","11.40","11.40","","4.97%"
"21/06/2005","10.86","10.86","10.86","10.86","","-4.74%"
"20/06/2005","11.40","11.40","11.40","11.40","","3.64%"
"17/06/2005","11.00","11.00","11.00","11.00","","-4.26%"
"16/06/2005","11.49","11.49","11.49","11.49","","-0.95%"
"15/06/2005","11.60","11.60","11.60","11.60","","-0.68%"
"14/06/2005","11.68","11.68","11.68","11.68","","0.69%"
"13/06/2005","11.60","11.60","11.60","11.60","","3.48%"
"10/06/2005","11.21","11.21","11.21","11.21","","-5.00%"
"09/06/2005","11.80","11.80","11.80","11.80","","0.34%"
"08/06/2005","11.76","11.76","11.76","11.76","","-1.59%"
"07/06/2005","11.95","11.95","11.95","11.95","","-2.69%"
"06/06/2005","12.28","12.28","12.28","12.28","","-1.05%"
"03/06/2005","12.41","12.41","12.41","12.41","","-1.59%"
"02/06/2005","12.61","12.61","12.61","12.61","","-1.41%"
"01/06/2005","12.79","12.79","12.79","12.79","","0.08%"
"31/05/2005","12.78","12.78","12.78","12.78","","-0.78%"
"30/05/2005","12.88","12.88","12.88","12.88","","-0.62%"
"27/05/2005","12.96","12.96","12.96","12.96","","-4.92%"
"26/05/2005","13.63","13.63","13.63","13.63","","-4.55%"
"25/05/2005","14.28","14.28","14.28","14.28","","3.40%"
"24/05/2005","13.81","13.81","13.81","13.81","","-3.96%"
